1.3411460E-01 1.5282E-01
1.3476560E-01 1.5237E-01
1.3541670E-01 1.5182E-01
1.3606770E-01 1.5183E-01
1.3671880E-01 1.5160E-01
1.3736980E-01 1.5144E-01
1.3802090E-01 1.5134E-01
1.3867190E-01 1.5128E-01
1.3932290E-01 1.5128E-01
1.3997400E-01 1.5142E-01
1.4062500E-01 1.5157E-01
1.4127610E-01 1.5177E-01
1.4192710E-01 1.5211E-01
1.4257810E-01 1.5269E-01
1.4322920E-01 1.5348E-01
1.4388020E-01 1.5471E-01
1.4453130E-01 1.5596E-01
1.4518230E-01 1.5787E-01
1.4583340E-01 1.5960E-01
1.4648440E-01 1.6182E-01
1.4713540E-01 1.6460E-01
1.4778650E-01 1.6722E-01
1.4843750E-01 1.7007E-01
1.4908860E-01 1.7284E-01
1.4973960E-01 1.7542E-01
1.5039060E-01 1.7770E-01
1.5104170E-01 1.7954E-01
1.5169270E-01 1.8093E-01
1.5234380E-01 1.8187E-01
1.5299480E-01 1.8296E-01
1.5364590E-01 1.8383E-01
1.5429690E-01 1.8492E-01
1.5494790E-01 1.8626E-01
1.5559900E-01 1.8771E-01
1.5625000E-01 1.8954E-01
1.5690110E-01 1.9131E-01
1.5755210E-01 1.9292E-01
1.5820310E-01 1.9439E-01
1.5885420E-01 1.9594E-01
1.5950520E-01 1.9731E-01
1.6015630E-01 1.9839E-01
1.6080730E-01 1.9912E-01
1.6145840E-01 1.9950E-01
1.6210940E-01 1.9957E-01
1.6276040E-01 1.9915E-01
1.6341150E-01 1.9870E-01
1.6406250E-01 1.9876E-01
1.6471360E-01 1.9882E-01
1.6536460E-01 1.9910E-01
1.6601560E-01 1.9898E-01
1.6666670E-01 1.9906E-01
1.6731770E-01 1.9921E-01
1.6796880E-01 1.9913E-01
1.6861980E-01 1.9912E-01
1.6927090E-01 1.9903E-01
1.6992190E-01 1.9907E-01
1.7057290E-01 1.9898E-01
1.7122400E-01 1.9883E-01
1.7187500E-01 1.9868E-01
1.7252610E-01 1.9857E-01
1.7317710E-01 1.9852E-01
1.7382810E-01 1.9805E-01
1.7447920E-01 1.9787E-01
1.7513020E-01 1.9749E-01
1.7578130E-01 1.9742E-01
1.7643230E-01 1.9727E-01
1.7708340E-01 1.9684E-01
1.7773440E-01 1.9658E-01
1.7838540E-01 1.9628E-01
1.7903650E-01 1.9607E-01
1.7968750E-01 1.9592E-01
1.8033860E-01 1.9600E-01
1.8098960E-01 1.9605E-01
1.8164060E-01 1.9629E-01
1.8229170E-01 1.9687E-01
1.8294270E-01 1.9761E-01
1.8359380E-01 1.9883E-01
1.8424480E-01 2.0022E-01
1.8489590E-01 2.0163E-01
1.8554690E-01 2.0323E-01
1.8619790E-01 2.0455E-01
1.8684900E-01 2.0605E-01
1.8750000E-01 2.0727E-01
1.8815110E-01 2.0811E-01
1.8880210E-01 2.0849E-01
1.8945310E-01 2.0852E-01
1.9010420E-01 2.0847E-01
1.9075520E-01 2.0851E-01
1.9140630E-01 2.0842E-01
1.9205730E-01 2.0832E-01
1.9270840E-01 2.0827E-01
1.9335940E-01 2.0841E-01
1.9401040E-01 2.0800E-01
1.9466150E-01 2.0792E-01
1.9531250E-01 2.0759E-01
1.9596360E-01 2.0775E-01
1.9661460E-01 2.0753E-01
1.9726560E-01 2.0737E-01
1.9791670E-01 2.0731E-01
1.9856770E-01 2.0722E-01
1.9921880E-01 2.0726E-01
1.9986980E-01 2.0726E-01
2.0052090E-01 2.0721E-01
2.0117190E-01 2.0716E-01
2.0182290E-01 2.0702E-01
2.0247400E-01 2.0659E-01
2.0312500E-01 2.0567E-01
2.0377610E-01 2.0486E-01
2.0442710E-01 2.0335E-01
2.0507810E-01 2.0161E-01
2.0572920E-01 1.9943E-01
2.0638020E-01 1.9694E-01
